transaction_id,customer_id,account_type,country,amount,currency,category,channel,timestamp,status,merchant_id,card_last4
2584,471,Corriente,ES,1133.13,EUR,Transferencia,Movil,2025-10-02 17:25:10,APPROVED,M11130,2741
1522,371,Corriente,MX,91.01,MXN,Gasolinera,Online,2025-10-02 17:38:16,DECLINED,M25293,1217
1712,254,Empresarial,MX,84.13,MXN,Farmacia,Presencial,2025-10-02 17:43:26,APPROVED,M26478,8361
2372,146,Ahorro,FR,67.74,EUR,Farmacia,Presencial,2025-10-02 17:51:10,DECLINED,M26342,3555
1754,396,Ahorro,UK,25.17,GBP,E-commerce,Movil,2025-10-02 18:00:29,DECLINED,M50084,1083
1514,391,Ahorro,UK,47.13,GBP,Cajero,Online,2025-10-02 18:09:01,APPROVED,M45300,1095
1319,618,Corriente,ES,170.61,EUR,E-commerce,Online,2025-10-02 18:16:56,APPROVED,M59424,8923
2551,333,Ahorro,UK,31.35,GBP,Farmacia,Online,2025-10-02 18:32:54,DECLINED,M83744,3830
2931,122,Empresarial,US,1139.82,USD,Cajero,Movil,2025-10-02 18:39:28,APPROVED,M38166,9578
1003,691,Corriente,ES,239.65,EUR,Hotel,Presencial,2025-10-02 18:55:06,APPROVED,M56566,4432
1512,552,Corriente,UK,21.13,GBP,Farmacia,Movil,2025-10-02 18:55:09,APPROVED,M32058,9335
2974,438,Ahorro,MX,204.38,MXN,E-commerce,Online,2025-10-02 19:21:40,APPROVED,M74505,9697
2389,678,Ahorro,ES,33.78,EUR,Farmacia,Online,2025-10-02 19:36:41,APPROVED,M16494,7077
2553,110,Ahorro,US,380.87,USD,Hotel,Online,2025-10-02 19:45:13,APPROVED,M72375,7841
1219,176,Corriente,ES,39.84,EUR,Farmacia,Presencial,2025-10-02 19:53:51,APPROVED,M85220,8096
2780,440,Empresarial,ES,195.97,EUR,Entretenimiento,Presencial,2025-10-02 20:16:18,APPROVED,M92419,3111
1893,607,Corriente,ES,326.18,EUR,Cajero,Movil,2025-10-02 20:28:21,APPROVED,M40382,4493
1834,584,Corriente,ES,140.2,EUR,Hotel,ATM,2025-10-02 20:39:09,PENDING,M20195,1855
2088,440,Ahorro,DE,47.75,EUR,Farmacia,Online,2025-10-02 20:42:42,APPROVED,M72026,1554
2053,171,Corriente,DE,77.37,EUR,E-commerce,Online,2025-10-02 20:43:27,DECLINED,M54250,5541
2559,176,Empresarial,US,61.99,USD,Farmacia,Online,2025-10-02 21:06:27,APPROVED,M58752,2868
1810,369,Corriente,ES,228.4,EUR,E-commerce,Movil,2025-10-02 21:51:05,APPROVED,M53953,5523
1077,479,Corriente,FR,458.71,EUR,Hotel,Presencial,2025-10-02 22:23:34,APPROVED,M26011,8450
1459,300,Corriente,DE,54.14,EUR,Farmacia,Movil,2025-10-02 22:25:12,DECLINED,M97394,6915
2754,495,Empresarial,DE,128.36,EUR,Restaurante,Online,2025-10-02 22:25:50,APPROVED,M34109,6297
1150,146,Ahorro,UK,43.01,GBP,Entretenimiento,ATM,2025-10-02 22:30:02,APPROVED,M94656,7887
2291,633,Corriente,DE,107.49,EUR,Restaurante,Online,2025-10-02 22:42:35,APPROVED,M84262,4442
2102,271,Corriente,DE,84.28,EUR,Transporte,Movil,2025-10-02 22:47:14,APPROVED,M70011,7345
2320,128,Ahorro,DE,234.52,EUR,Hotel,Online,2025-10-02 23:29:49,APPROVED,M28654,6382
2572,266,Corriente,ES,54.28,EUR,Gasolinera,Movil,2025-10-03 00:34:01,APPROVED,M26049,3069
1140,202,Ahorro,UK,35.38,GBP,Restaurante,Movil,2025-10-03 00:35:59,APPROVED,M95267,4267
2490,187,Ahorro,UK,143.4,GBP,Transferencia,Movil,2025-10-03 00:48:17,APPROVED,M45666,2633
2619,494,Empresarial,ES,55.03,EUR,Farmacia,Online,2025-10-03 01:02:33,APPROVED,M93309,3870
1341,375,Corriente,FR,68.83,EUR,Supermercado,Online,2025-10-03 01:13:21,APPROVED,M14159,6410
2627,637,Corriente,ES,54.88,EUR,Cajero,Movil,2025-10-03 01:26:25,APPROVED,M33189,4098
2144,402,Empresarial,DE,579.54,EUR,E-commerce,Online,2025-10-03 02:56:26,APPROVED,M79248,8059
1506,389,Empresarial,ES,183.09,EUR,Gasolinera,Online,2025-10-03 03:16:15,APPROVED,M70052,2404
2221,506,Empresarial,UK,291.35,GBP,Supermercado,Movil,2025-10-03 04:02:16,APPROVED,M71027,9497
2087,416,Ahorro,ES,71.01,EUR,Farmacia,Online,2025-10-03 04:03:37,APPROVED,M19626,5628
2245,422,Corriente,MX,107.84,MXN,Restaurante,Online,2025-10-03 04:39:38,APPROVED,M75130,7471
2342,401,Ahorro,DE,157.66,EUR,Hotel,Online,2025-10-03 05:05:17,APPROVED,M78799,2797
2065,625,Empresarial,DE,71.3,EUR,Supermercado,Online,2025-10-03 05:09:54,APPROVED,M46605,8576
1511,669,Empresarial,UK,130.81,GBP,Farmacia,Online,2025-10-03 05:11:02,DECLINED,M74868,1668
1696,579,Ahorro,UK,178.9,GBP,Cajero,Presencial,2025-10-03 05:23:41,APPROVED,M53970,1459
2336,108,Empresarial,ES,4463.4,EUR,Transferencia,Online,2025-10-03 06:29:29,DECLINED,M68316,2876
2242,550,Premium,US,815.45,USD,Cajero,Online,2025-10-03 06:37:04,APPROVED,M72259,1310
2424,379,Ahorro,US,123.4,USD,Hotel,Movil,2025-10-03 06:41:05,APPROVED,M19996,7096
2891,597,Ahorro,ES,19.17,EUR,Supermercado,Online,2025-10-03 06:44:45,DECLINED,M24960,8105
1658,559,Premium,UK,253.04,GBP,Entretenimiento,Presencial,2025-10-03 06:53:08,APPROVED,M58927,2855
1643,493,Ahorro,DE,365.01,EUR,Cajero,Online,2025-10-03 07:04:45,APPROVED,M12588,7451
2834,473,Corriente,FR,111.89,EUR,Hotel,ATM,2025-10-03 07:05:37,APPROVED,M70116,1348
2499,408,Corriente,UK,40.08,GBP,Gasolinera,Online,2025-10-03 07:25:00,APPROVED,M20784,3325
2344,151,Corriente,UK,55.14,GBP,Gasolinera,Online,2025-10-03 07:28:31,DECLINED,M58880,4177
1139,319,Corriente,DE,47.3,EUR,Entretenimiento,Movil,2025-10-03 07:47:37,APPROVED,M40518,1860
1576,692,Ahorro,FR,219.96,EUR,E-commerce,Online,2025-10-03 07:56:50,APPROVED,M40182,8643
1882,561,Ahorro,DE,20.8,EUR,Transporte,Online,2025-10-03 08:18:01,APPROVED,M30749,5992
2911,226,Corriente,US,483.65,USD,Hotel,Movil,2025-10-03 08:20:49,APPROVED,M88669,4018
2075,493,Corriente,ES,68.46,EUR,Supermercado,Online,2025-10-03 08:36:12,APPROVED,M43442,4450
2370,460,Empresarial,US,1009.4,USD,Hotel,Presencial,2025-10-03 08:40:44,APPROVED,M78447,3855
2507,542,Corriente,UK,106.08,GBP,Supermercado,Online,2025-10-03 08:46:31,APPROVED,M53103,1024
2807,520,Corriente,FR,181.77,EUR,E-commerce,Movil,2025-10-03 08:52:51,DECLINED,M63319,3262
2415,282,Ahorro,UK,151.91,GBP,Restaurante,Movil,2025-10-03 08:57:31,APPROVED,M33827,3679
2178,337,Corriente,ES,261.99,EUR,Transferencia,Online,2025-10-03 08:58:25,DECLINED,M31531,2665
2767,213,Ahorro,FR,30.47,EUR,Transporte,ATM,2025-10-03 09:09:07,APPROVED,M53976,4568
1241,370,Corriente,FR,62.82,EUR,Transporte,Movil,2025-10-03 09:09:39,APPROVED,M53449,4892
1094,457,Corriente,MX,40.7,MXN,Gasolinera,Online,2025-10-03 09:11:38,APPROVED,M92306,9095
1951,418,Corriente,UK,118.34,GBP,E-commerce,Movil,2025-10-03 09:12:14,APPROVED,M22324,9583
2332,696,Corriente,ES,36.45,EUR,Transporte,Movil,2025-10-03 09:14:19,PENDING,M14187,1652
2563,398,Ahorro,ES,237.79,EUR,Cajero,Presencial,2025-10-03 09:17:24,APPROVED,M83819,5565
2579,150,Ahorro,FR,32.45,EUR,Transporte,Movil,2025-10-03 09:38:08,APPROVED,M22245,9220
2743,472,Corriente,FR,77.07,EUR,Restaurante,Presencial,2025-10-03 09:38:16,APPROVED,M38387,5985
1201,226,Ahorro,FR,111.3,EUR,Cajero,Online,2025-10-03 09:41:05,APPROVED,M13515,5942
1516,172,Ahorro,DE,71.04,EUR,Restaurante,Online,2025-10-03 09:49:55,APPROVED,M62742,5668
1922,386,Ahorro,DE,800.27,EUR,Transferencia,Online,2025-10-03 09:51:55,APPROVED,M97557,6609
2363,477,Empresarial,FR,131.78,EUR,Entretenimiento,Online,2025-10-03 09:52:42,APPROVED,M70378,5255
1181,556,Corriente,FR,14.93,EUR,Transporte,Movil,2025-10-03 10:01:30,DECLINED,M28569,6707
1451,292,Empresarial,FR,113.7,EUR,Restaurante,Online,2025-10-03 10:04:06,APPROVED,M36772,9530
1862,445,Ahorro,UK,58.04,GBP,Supermercado,Movil,2025-10-03 10:26:01,DECLINED,M14798,9704
1601,385,Empresarial,ES,161.8,EUR,Supermercado,Movil,2025-10-03 10:34:47,APPROVED,M30119,8219
2092,445,Corriente,FR,114.43,EUR,Entretenimiento,Online,2025-10-03 10:42:54,APPROVED,M87396,4222
1409,292,Ahorro,US,235.86,USD,Transferencia,Presencial,2025-10-03 10:55:42,APPROVED,M73792,8155
2316,362,Ahorro,US,353.65,USD,Hotel,Online,2025-10-03 11:03:25,APPROVED,M68694,4174
1328,249,Empresarial,UK,216.11,GBP,Farmacia,Presencial,2025-10-03 11:08:57,APPROVED,M49326,5111
1667,285,Corriente,US,95.04,USD,Gasolinera,Online,2025-10-03 11:17:12,DECLINED,M16678,7231
2416,121,Corriente,ES,86.76,EUR,Gasolinera,Online,2025-10-03 11:20:43,APPROVED,M35212,4199
2489,624,Empresarial,US,300.63,USD,Supermercado,Online,2025-10-03 11:22:16,DECLINED,M32332,4811
2995,564,Corriente,FR,45.23,EUR,Gasolinera,Online,2025-10-03 11:26:16,APPROVED,M44995,5727
2768,439,Corriente,DE,141.57,EUR,Cajero,ATM,2025-10-03 11:26:35,APPROVED,M95981,9140
1480,201,Empresarial,US,59.37,USD,Farmacia,Movil,2025-10-03 11:43:20,DECLINED,M78150,9064
2629,509,Ahorro,FR,8.89,EUR,Farmacia,Movil,2025-10-03 11:49:27,APPROVED,M78584,5120
2811,393,Premium,MX,98.02,MXN,Transporte,Movil,2025-10-03 11:55:33,APPROVED,M95161,9678
1694,393,Corriente,ES,126.58,EUR,Supermercado,Movil,2025-10-03 12:00:25,APPROVED,M43823,9222
1225,676,Premium,US,92.81,USD,Farmacia,Movil,2025-10-03 12:05:03,DECLINED,M90495,4300
1742,268,Ahorro,MX,12.38,MXN,Transporte,Movil,2025-10-03 12:06:47,APPROVED,M72421,9698
1693,350,Corriente,DE,273.18,EUR,Cajero,Online,2025-10-03 12:08:47,APPROVED,M68192,1216
2558,250,Empresarial,FR,121.56,EUR,Cajero,Movil,2025-10-03 12:13:11,APPROVED,M23538,2743
2172,621,Corriente,US,10.91,USD,Supermercado,Presencial,2025-10-03 12:14:00,APPROVED,M61024,2025
1020,235,Premium,US,621.17,USD,Hotel,Online,2025-10-03 12:34:45,APPROVED,M79329,1128
1990,297,Ahorro,ES,50.61,EUR,Farmacia,Movil,2025-10-03 12:46:43,APPROVED,M20427,3881
2383,515,Corriente,MX,30.82,MXN,Farmacia,Online,2025-10-03 12:57:30,APPROVED,M67389,7379
2498,386,Empresarial,UK,212.7,GBP,Farmacia,Online,2025-10-03 13:04:30,APPROVED,M28966,4695
2923,697,Ahorro,MX,44.83,MXN,Transporte,Online,2025-10-03 13:14:14,APPROVED,M91934,9876
1004,373,Empresarial,UK,251.3,GBP,Restaurante,Movil,2025-10-03 13:15:10,APPROVED,M38785,6313
1326,488,Ahorro,FR,39.82,EUR,Transporte,Presencial,2025-10-03 13:15:17,APPROVED,M37594,7866
1662,331,Ahorro,FR,1583.42,EUR,Transferencia,Online,2025-10-03 13:17:06,DECLINED,M28333,6795
2402,133,Ahorro,MX,1215.09,MXN,Transferencia,Movil,2025-10-03 13:17:24,DECLINED,M95697,2469
1969,171,Empresarial,DE,127.96,EUR,E-commerce,Movil,2025-10-03 13:20:03,DECLINED,M32271,6270
1296,597,Ahorro,DE,86.86,EUR,E-commerce,Movil,2025-10-03 13:23:51,PENDING,M42266,4629
1205,185,Corriente,DE,346.4,EUR,Hotel,ATM,2025-10-03 13:25:37,DECLINED,M67342,4909
2219,219,Corriente,FR,20.4,EUR,Transporte,Online,2025-10-03 13:28:04,APPROVED,M79074,9154
1482,560,Corriente,FR,37.27,EUR,Farmacia,Online,2025-10-03 13:55:49,APPROVED,M60997,8986
1436,246,Ahorro,DE,85.12,EUR,Cajero,Online,2025-10-03 14:02:38,APPROVED,M49478,6699
1590,527,Corriente,FR,142.35,EUR,Entretenimiento,Online,2025-10-03 14:08:19,FRAUD,M96356,6810
1465,222,Corriente,UK,74.55,GBP,Supermercado,Presencial,2025-10-03 14:09:20,DECLINED,M57338,7873
1178,398,Empresarial,ES,840.4,EUR,Cajero,Movil,2025-10-03 14:15:16,DECLINED,M88372,8851
1759,572,Corriente,DE,136.47,EUR,Cajero,Online,2025-10-03 14:19:50,APPROVED,M84130,5806
1350,651,Empresarial,ES,169.2,EUR,Farmacia,Presencial,2025-10-03 14:20:26,DECLINED,M27009,3926
2440,477,Ahorro,US,101.58,USD,Entretenimiento,Online,2025-10-03 14:22:36,APPROVED,M76483,3662
1214,481,Ahorro,UK,48.98,GBP,Transporte,Online,2025-10-03 14:25:04,APPROVED,M48230,5276
1863,505,Corriente,ES,65.82,EUR,Restaurante,Online,2025-10-03 14:27:57,APPROVED,M78623,8510
2730,490,Empresarial,DE,2263.52,EUR,Transferencia,Movil,2025-10-03 14:31:43,DECLINED,M22147,5892
1307,324,Empresarial,DE,52.33,EUR,Transporte,Presencial,2025-10-03 14:32:16,APPROVED,M19023,4765
2160,597,Ahorro,FR,40.49,EUR,Entretenimiento,Movil,2025-10-03 14:33:53,APPROVED,M82683,1081
2628,453,Corriente,MX,80.16,MXN,Transporte,Movil,2025-10-03 14:47:38,APPROVED,M82462,8822
2586,266,Corriente,ES,189.54,EUR,E-commerce,Movil,2025-10-03 14:50:00,APPROVED,M68115,1651
1226,233,Corriente,ES,1560.01,EUR,Transferencia,Online,2025-10-03 14:58:09,APPROVED,M58967,7481
1438,154,Corriente,UK,68.04,GBP,Farmacia,Movil,2025-10-03 15:02:03,APPROVED,M69394,1709
2882,562,Corriente,ES,24.91,EUR,Restaurante,Presencial,2025-10-03 15:05:47,APPROVED,M30543,2604
2881,595,Corriente,DE,1875.45,EUR,Transferencia,Online,2025-10-03 15:07:43,DECLINED,M54529,2052
2967,117,Corriente,UK,114.91,GBP,Entretenimiento,Movil,2025-10-03 15:08:51,APPROVED,M26507,3489
1757,418,Corriente,FR,314.6,EUR,Transferencia,Presencial,2025-10-03 15:12:16,DECLINED,M84273,8555
1470,129,Empresarial,ES,111.72,EUR,Gasolinera,Presencial,2025-10-03 15:19:08,APPROVED,M24643,2273
1927,499,Premium,MX,50.22,MXN,Farmacia,Movil,2025-10-03 16:19:00,APPROVED,M90362,2094
1434,277,Corriente,ES,60.71,EUR,Gasolinera,Presencial,2025-10-03 16:35:10,DECLINED,M92863,7162
2471,263,Ahorro,FR,34.67,EUR,Entretenimiento,Online,2025-10-03 16:40:01,APPROVED,M24952,2342
1534,207,Corriente,ES,400.03,EUR,Hotel,Presencial,2025-10-03 16:45:28,APPROVED,M57675,6482
1132,303,Ahorro,FR,66.17,EUR,Supermercado,Online,2025-10-03 16:51:30,APPROVED,M90356,6218
2211,314,Premium,ES,373.39,EUR,Hotel,Presencial,2025-10-03 16:51:52,APPROVED,M89505,3346
2638,188,Empresarial,UK,205.24,GBP,Gasolinera,ATM,2025-10-03 16:53:39,APPROVED,M77585,8934
1382,679,Empresarial,US,128.91,USD,Gasolinera,Presencial,2025-10-03 17:03:26,APPROVED,M33684,2926
2210,559,Empresarial,UK,642.17,GBP,E-commerce,Movil,2025-10-03 17:08:23,APPROVED,M58343,5717
2159,257,Ahorro,ES,178.42,EUR,Hotel,Online,2025-10-03 17:16:57,APPROVED,M67178,2782
1702,256,Ahorro,MX,140.39,MXN,Restaurante,Presencial,2025-10-03 17:19:35,APPROVED,M69612,6139
2731,146,Corriente,MX,23.58,MXN,Entretenimiento,Online,2025-10-03 17:21:21,APPROVED,M45531,5727
2166,289,Empresarial,US,792.11,USD,Hotel,Online,2025-10-03 17:27:25,APPROVED,M13009,8749
1107,249,Corriente,ES,65.38,EUR,Farmacia,Movil,2025-10-03 17:30:28,PENDING,M38266,3449
1127,420,Empresarial,FR,642.65,EUR,Transferencia,ATM,2025-10-03 17:32:35,DECLINED,M68929,5061
2072,298,Corriente,DE,18.38,EUR,Supermercado,ATM,2025-10-03 17:35:17,APPROVED,M68767,7609
2922,127,Ahorro,FR,94.96,EUR,Transferencia,Movil,2025-10-03 17:37:11,APPROVED,M60017,8090
2864,582,Corriente,DE,78.29,EUR,Transporte,Online,2025-10-03 17:41:26,APPROVED,M43006,5927
1236,550,Ahorro,ES,35.2,EUR,E-commerce,Movil,2025-10-03 17:42:06,APPROVED,M87296,4727
1521,615,Corriente,UK,47.46,GBP,Farmacia,Online,2025-10-03 18:02:05,APPROVED,M97852,8371
1407,191,Ahorro,DE,109.32,EUR,Entretenimiento,Online,2025-10-03 18:03:23,PENDING,M83404,6885
1246,281,Premium,FR,381.5,EUR,Entretenimiento,Online,2025-10-03 18:16:47,DECLINED,M85007,4511
2694,587,Ahorro,US,46.2,USD,Transporte,Presencial,2025-10-03 18:21:09,APPROVED,M79026,1215
1536,351,Corriente,UK,216.47,GBP,Cajero,Presencial,2025-10-03 18:26:58,APPROVED,M57418,1487
2462,537,Premium,DE,187.81,EUR,Entretenimiento,Movil,2025-10-03 18:35:04,APPROVED,M47387,8123
1691,469,Empresarial,US,234.77,USD,Gasolinera,Online,2025-10-03 18:35:59,DECLINED,M28061,2920
2608,511,Ahorro,FR,170.45,EUR,Cajero,Online,2025-10-03 18:48:04,APPROVED,M11943,8775
1562,461,Premium,FR,295.38,EUR,Transporte,Online,2025-10-03 18:51:44,APPROVED,M11227,4629
2480,488,Corriente,FR,49.8,EUR,Transporte,Online,2025-10-03 18:58:15,APPROVED,M87922,7911
2734,638,Ahorro,DE,61.78,EUR,Transferencia,Online,2025-10-03 19:00:18,APPROVED,M67074,7961
2552,440,Corriente,UK,84.69,GBP,Entretenimiento,Online,2025-10-03 19:11:35,APPROVED,M42856,3229
2704,221,Ahorro,DE,55.63,EUR,Transporte,Online,2025-10-03 19:14:30,APPROVED,M66152,6183
1061,567,Ahorro,FR,64.04,EUR,Transporte,Movil,2025-10-03 19:17:49,APPROVED,M10336,5634
2062,356,Corriente,MX,92.44,MXN,Farmacia,Online,2025-10-03 19:17:55,APPROVED,M40384,2511
1549,241,Ahorro,FR,65.59,EUR,Farmacia,Movil,2025-10-03 19:20:05,APPROVED,M61825,6554
2658,501,Corriente,DE,138.83,EUR,Entretenimiento,Online,2025-10-03 19:29:22,APPROVED,M43788,5478
2632,221,Corriente,DE,49.66,EUR,Transporte,Movil,2025-10-03 19:53:34,APPROVED,M52890,7287
2939,101,Empresarial,DE,202.78,EUR,Entretenimiento,Presencial,2025-10-03 19:57:45,APPROVED,M38342,7345
2669,315,Ahorro,US,88.16,USD,E-commerce,Online,2025-10-03 19:58:08,APPROVED,M70317,7161
1800,335,Ahorro,FR,73.1,EUR,Transporte,Presencial,2025-10-03 20:15:49,APPROVED,M47602,6596
1676,275,Corriente,DE,57.23,EUR,E-commerce,Online,2025-10-03 20:17:59,APPROVED,M37521,9758
1499,192,Premium,UK,798.75,GBP,E-commerce,Online,2025-10-03 20:40:20,DECLINED,M20498,9055
1721,221,Ahorro,UK,36.89,GBP,E-commerce,Presencial,2025-10-03 21:13:05,APPROVED,M13646,9907
1176,239,Corriente,DE,388.65,EUR,Hotel,Movil,2025-10-03 21:20:18,APPROVED,M52714,7161
2327,326,Premium,FR,231.59,EUR,Transporte,Movil,2025-10-03 21:22:22,APPROVED,M29203,1748
1747,422,Ahorro,ES,707.56,EUR,Transferencia,Presencial,2025-10-03 21:42:30,APPROVED,M20089,3797
1155,691,Ahorro,UK,685.15,GBP,Transferencia,Online,2025-10-03 22:33:14,APPROVED,M32955,7999
1364,295,Corriente,DE,148.62,EUR,Supermercado,Presencial,2025-10-03 22:39:52,DECLINED,M40603,4271
1327,481,Corriente,FR,83.28,EUR,Farmacia,Online,2025-10-03 22:43:14,APPROVED,M59923,4212
1345,115,Corriente,ES,159.94,EUR,Restaurante,Online,2025-10-04 00:02:37,APPROVED,M21728,5075
2199,116,Ahorro,UK,155.59,GBP,E-commerce,Presencial,2025-10-04 00:19:40,APPROVED,M19766,2854
2103,429,Ahorro,ES,118.62,EUR,Supermercado,Online,2025-10-04 00:22:01,APPROVED,M10974,6163
2522,492,Empresarial,ES,189.09,EUR,Transporte,Online,2025-10-04 00:31:46,APPROVED,M74463,3439
1615,173,Corriente,UK,386.75,GBP,Hotel,Online,2025-10-04 00:55:32,APPROVED,M61727,7113
1463,409,Empresarial,FR,126.15,EUR,Entretenimiento,Movil,2025-10-04 02:00:09,APPROVED,M95696,5713
2486,564,Corriente,FR,59.75,EUR,Farmacia,Online,2025-10-04 02:27:51,DECLINED,M60298,5439
2385,307,Corriente,ES,368.04,EUR,Cajero,Online,2025-10-04 03:32:43,APPROVED,M28970,1748
1375,288,Empresarial,FR,236.95,EUR,Gasolinera,Online,2025-10-04 03:48:00,APPROVED,M36585,4351
1112,238,Corriente,UK,13.77,GBP,Farmacia,Online,2025-10-04 04:12:56,APPROVED,M81176,8756
1301,141,Corriente,FR,182.93,EUR,Restaurante,Online,2025-10-04 04:13:33,APPROVED,M16086,1653
2228,548,Premium,ES,137.96,EUR,Transporte,Movil,2025-10-04 04:36:12,APPROVED,M69682,5939
1567,577,Ahorro,DE,67.63,EUR,Supermercado,Presencial,2025-10-04 05:58:26,APPROVED,M84949,1415
1964,504,Corriente,UK,41.12,GBP,Gasolinera,Movil,2025-10-04 06:07:07,APPROVED,M31937,5202
2875,501,Corriente,DE,43.67,EUR,Supermercado,Online,2025-10-04 06:53:27,APPROVED,M54043,2208
2241,557,Ahorro,FR,60.57,EUR,E-commerce,Movil,2025-10-04 07:00:21,APPROVED,M62766,3565
2673,546,Ahorro,DE,135.19,EUR,Restaurante,Online,2025-10-04 07:00:45,APPROVED,M30280,4019
1492,393,Ahorro,ES,22.66,EUR,Transporte,Online,2025-10-04 07:12:01,APPROVED,M67164,7914
2898,278,Ahorro,ES,65.28,EUR,Gasolinera,Online,2025-10-04 07:25:34,APPROVED,M13566,5100
2371,101,Corriente,US,116.59,USD,Hotel,Presencial,2025-10-04 07:27:27,APPROVED,M16416,8522
1831,283,Corriente,ES,74.2,EUR,Supermercado,Online,2025-10-04 08:06:34,APPROVED,M18751,6741
1568,331,Premium,FR,392.43,EUR,Restaurante,Presencial,2025-10-04 08:19:04,APPROVED,M87664,6477
1472,198,Empresarial,MX,295.32,MXN,Hotel,Movil,2025-10-04 08:22:01,APPROVED,M55591,6770
1763,217,Corriente,ES,169.05,EUR,Restaurante,Movil,2025-10-04 08:30:01,APPROVED,M63026,8925
2888,557,Corriente,ES,1113.71,EUR,Transferencia,Online,2025-10-04 09:03:06,PENDING,M40804,9772
1612,309,Corriente,ES,112.87,EUR,Entretenimiento,Presencial,2025-10-04 09:05:27,APPROVED,M33125,5079
1651,471,Premium,UK,295.69,GBP,Gasolinera,Presencial,2025-10-04 09:06:24,APPROVED,M26187,3879
2114,355,Empresarial,UK,53.38,GBP,Cajero,Online,2025-10-04 09:07:36,APPROVED,M64179,2752
1629,272,Empresarial,MX,237.45,MXN,Farmacia,Movil,2025-10-04 09:10:48,APPROVED,M13830,3625
2877,333,Ahorro,ES,67.42,EUR,Gasolinera,ATM,2025-10-04 09:14:52,DECLINED,M75808,6638
1357,116,Ahorro,MX,188.82,MXN,E-commerce,Online,2025-10-04 09:20:01,APPROVED,M77013,3534
2986,220,Empresarial,DE,994.56,EUR,Cajero,Online,2025-10-04 09:26:22,DECLINED,M94059,8140
2022,307,Empresarial,ES,51.36,EUR,E-commerce,ATM,2025-10-04 09:28:51,APPROVED,M67061,9004
1397,123,Ahorro,FR,323.66,EUR,Hotel,Online,2025-10-04 09:34:20,APPROVED,M25002,1249
2940,435,Ahorro,ES,134.99,EUR,Hotel,Movil,2025-10-04 09:43:18,APPROVED,M59482,5007
1028,546,Ahorro,DE,16.65,EUR,Cajero,Presencial,2025-10-04 09:45:27,APPROVED,M97900,4228
2668,677,Corriente,ES,330.13,EUR,Transferencia,Online,2025-10-04 09:54:52,APPROVED,M99471,3183
2866,644,Corriente,FR,94.49,EUR,Supermercado,Online,2025-10-04 09:58:48,APPROVED,M39789,9028
1906,688,Corriente,DE,430.68,EUR,Cajero,Online,2025-10-04 10:09:16,APPROVED,M95670,4282
2299,476,Empresarial,UK,691.15,GBP,Cajero,Online,2025-10-04 10:09:24,APPROVED,M30880,7363
1186,404,Premium,DE,235.62,EUR,Gasolinera,Online,2025-10-04 10:11:23,APPROVED,M60293,7931
1593,600,Corriente,ES,238.24,EUR,Cajero,Online,2025-10-04 10:33:04,PENDING,M52830,7731
2620,531,Corriente,MX,196.46,MXN,E-commerce,Online,2025-10-04 10:38:24,APPROVED,M99190,8938
2977,181,Empresarial,DE,966.79,EUR,Hotel,Movil,2025-10-04 10:48:46,DECLINED,M52290,5028
1101,533,Ahorro,ES,59.01,EUR,E-commerce,Online,2025-10-04 10:49:31,APPROVED,M23256,9317
1213,485,Empresarial,UK,366.64,GBP,Restaurante,Online,2025-10-04 11:03:09,APPROVED,M78125,7767
1036,378,Corriente,US,54.58,USD,Restaurante,Online,2025-10-04 11:09:45,APPROVED,M18161,4388
1690,691,Empresarial,US,218.01,USD,Hotel,Movil,2025-10-04 11:13:54,APPROVED,M17808,6723
2813,504,Ahorro,UK,18.12,GBP,Farmacia,Online,2025-10-04 11:14:42,APPROVED,M36274,1071
1603,153,Ahorro,ES,51.09,EUR,Cajero,Presencial,2025-10-04 11:15:12,APPROVED,M35185,2035
2715,256,Premium,MX,2047.15,MXN,Transferencia,Presencial,2025-10-04 11:28:07,APPROVED,M79968,2223
1338,540,Empresarial,DE,163.16,EUR,Supermercado,Movil,2025-10-04 11:35:27,APPROVED,M59592,4614
2461,600,Ahorro,ES,87.07,EUR,Hotel,Online,2025-10-04 11:55:50,APPROVED,M88757,3985
2822,514,Empresarial,DE,69.03,EUR,Entretenimiento,Movil,2025-10-04 12:06:27,APPROVED,M77811,7920
2873,585,Corriente,US,498.89,USD,Cajero,Movil,2025-10-04 12:24:06,APPROVED,M72341,7136
2786,665,Corriente,FR,95.93,EUR,Supermercado,Movil,2025-10-04 12:25:39,APPROVED,M49491,8533
2070,358,Ahorro,FR,25.67,EUR,Farmacia,Online,2025-10-04 12:26:03,DECLINED,M59025,1870
1216,577,Corriente,ES,1712.34,EUR,Transferencia,ATM,2025-10-04 12:29:16,APPROVED,M89076,1660
2610,528,Empresarial,MX,1160.14,MXN,Hotel,Presencial,2025-10-04 12:29:47,FRAUD,M65428,6045
1824,210,Ahorro,DE,20.2,EUR,Supermercado,Online,2025-10-04 12:30:36,APPROVED,M20962,2562
2081,524,Ahorro,ES,1534.91,EUR,Transferencia,Online,2025-10-04 12:31:59,DECLINED,M40816,5693
2123,205,Ahorro,ES,43.88,EUR,Cajero,Presencial,2025-10-04 12:34:47,APPROVED,M27789,4616
2880,298,Empresarial,DE,436.28,EUR,Hotel,Movil,2025-10-04 12:39:23,APPROVED,M30549,8926
2812,237,Corriente,FR,40.92,EUR,Gasolinera,Presencial,2025-10-04 12:46:56,APPROVED,M51504,2049
